Date,Open,High,Low,Close,Stock
2021-12-17,332.79998779296875,337.1099853515625,330.75,333.7900085449219,FB
2021-12-16,338.9800109863281,344.4599914550781,333.739990234375,334.8999938964844,FB
2021-12-15,332.489990234375,342.1099853515625,323.9800109863281,341.6600036621094,FB
2021-12-14,328.04998779296875,335.70001220703125,327.6499938964844,333.739990234375,FB
2021-12-13,330.95001220703125,341.0899963378906,329.5899963378906,334.489990234375,FB
2021-12-10,332.55999755859375,335.0299987792969,326.3699951171875,329.75,FB
2021-12-09,329.5400085449219,336.1300048828125,328,329.82000732421875,FB
2021-12-08,325,332.75,323.07000732421875,330.55999755859375,FB
2021-12-07,321.57000732421875,326.5400085449219,321,322.80999755859375,FB
2021-12-06,308.1300048828125,320.1000061035156,306.3399963378906,317.8699951171875,FB
2021-12-03,313.7300109863281,313.75,299.5,306.8399963378906,FB
2021-12-02,311.3999938964844,314.6000061035156,307.20001220703125,310.3900146484375,FB
2021-12-01,330.2900085449219,330.5,310.2900085449219,310.6000061035156,FB
2021-11-30,335,335.80999755859375,323.42999267578125,324.4599914550781,FB
2021-11-29,336.8900146484375,340.6700134277344,335.30999755859375,338.0299987792969,FB
2021-11-26,335.79998779296875,337.75,331.8999938964844,333.1199951171875,FB
2021-11-24,336,341.7799987792969,332.80999755859375,341.05999755859375,FB
2021-11-23,338.92999267578125,341.3999938964844,333.5,337.25,FB
2021-11-22,349.04998779296875,353.8299865722656,340.510009765625,341.010009765625,FB
2021-11-19,342.20001220703125,352.1000061035156,339.8999938964844,345.29998779296875,FB
2021-11-18,339.7200012207031,342.4599914550781,335.29998779296875,338.69000244140625,FB
2021-11-17,344.239990234375,347.29998779296875,340.1000061035156,340.7699890136719,FB
2021-11-16,343.8299865722656,346.6499938964844,340.8699951171875,342.9599914550781,FB
2021-11-15,344.3399963378906,353.6499938964844,343.20001220703125,347.55999755859375,FB
2021-11-12,330.17999267578125,341.8599853515625,329.7799987792969,340.8900146484375,FB
2021-11-11,329.82000732421875,332.4599914550781,327,327.739990234375,FB
2021-11-10,332.489990234375,333.19000244140625,325.510009765625,327.6400146484375,FB
2021-11-09,340,341.30999755859375,334.4700012207031,335.3699951171875,FB
2021-11-08,344.4200134277344,344.7900085449219,338.3399963378906,338.6199951171875,FB
2021-11-05,340.30999755859375,346.7900085449219,339.6400146484375,341.1300048828125,FB
2021-11-04,334.010009765625,337.2699890136719,332.6499938964844,335.8500061035156,FB
2021-11-03,327.489990234375,332.1499938964844,323.20001220703125,331.6199951171875,FB
2021-11-02,331.3800048828125,334.7900085449219,323.79998779296875,328.0799865722656,FB
2021-11-01,326.0400085449219,333.45001220703125,326,329.9800109863281,FB
2021-10-29,320.19000244140625,326,319.6000061035156,323.57000732421875,FB
2021-10-28,312.989990234375,325.5199890136719,308.1099853515625,316.9200134277344,FB
2021-10-27,314.19000244140625,319.25,312.05999755859375,312.2200012207031,FB
2021-10-26,328.260009765625,330.2099914550781,309.6000061035156,315.80999755859375,FB
2021-10-25,320.29998779296875,329.55999755859375,319.7200012207031,328.69000244140625,FB
2021-10-22,326.3500061035156,329.6300048828125,321.1099853515625,324.6099853515625,FB
2021-10-21,340.2799987792969,342.30999755859375,337.79998779296875,341.8800048828125,FB
2021-10-20,343.45001220703125,343.9800109863281,339.45001220703125,340.7799987792969,FB
2021-10-19,339.6499938964844,342.4599914550781,337.2799987792969,339.989990234375,FB
2021-10-18,328.95001220703125,335.8900146484375,327.5,335.3399963378906,FB
2021-10-15,328.67999267578125,329.07000732421875,322.510009765625,324.760009765625,FB
2021-10-14,328.3599853515625,330.5199890136719,327.1000061035156,328.5299987792969,FB
2021-10-13,326.9700012207031,327,322.6600036621094,324.5400085449219,FB
2021-10-12,323.0299987792969,324.3800048828125,317.3699951171875,323.7699890136719,FB
2021-10-11,327.6300048828125,330.4599914550781,325.30999755859375,325.45001220703125,FB
2021-10-08,331.510009765625,333.3999938964844,328.7099914550781,330.04998779296875,FB
2021-10-07,337,338.8399963378906,328.9800109863281,329.2200012207031,FB
2021-10-06,329.739990234375,334.3800048828125,325.79998779296875,333.6400146484375,FB
2021-10-05,328.5799865722656,335.17999267578125,326.1600036621094,332.9599914550781,FB
2021-10-04,335.5299987792969,335.94000244140625,322.70001220703125,326.2300109863281,FB
2021-10-01,341.6099853515625,345.0199890136719,338.6400146484375,343.010009765625,FB
2021-09-30,340.45001220703125,342.79998779296875,338.1499938964844,339.3900146484375,FB
2021-09-29,343.1499938964844,345.2300109863281,338.8800048828125,339.6099853515625,FB
2021-09-28,347.9700012207031,349.6000061035156,338.9200134277344,340.6499938964844,FB
2021-09-27,349.80999755859375,355.1499938964844,347.0799865722656,353.5799865722656,FB
2021-09-24,343.239990234375,354.3500061035156,342.3699951171875,352.9599914550781,FB
2021-09-23,345.3599853515625,349.6700134277344,343,345.9599914550781,FB
2021-09-22,347.2300109863281,349.8399963378906,340.69000244140625,343.2099914550781,FB
2021-09-21,358.5,360.0400085449219,355.19000244140625,357.4800109863281,FB
2021-09-20,359.29998779296875,361.0299987792969,349.79998779296875,355.70001220703125,FB
2021-09-17,371.4100036621094,371.4100036621094,361.5899963378906,364.7200012207031,FB
2021-09-16,372.7900085449219,373.55999755859375,369.7099914550781,373.05999755859375,FB
2021-09-15,377,377.55999755859375,367.6700134277344,373.9200134277344,FB
2021-09-14,377.3999938964844,378.5899963378906,375.1099853515625,376.5299987792969,FB
2021-09-13,381.67999267578125,381.75,374.3500061035156,376.510009765625,FB
2021-09-10,381.3599853515625,383.7900085449219,378.260009765625,378.69000244140625,FB
2021-09-09,377.6400146484375,379.8299865722656,376.57000732421875,378,FB
2021-09-08,380.1600036621094,380.8699951171875,374.7900085449219,377.57000732421875,FB
2021-09-07,375.8800048828125,382.9599914550781,373.1499938964844,382.17999267578125,FB
2021-09-03,374.75,377.1600036621094,373.1099853515625,376.260009765625,FB
2021-09-02,381.5,381.75,374.05999755859375,375.2799987792969,FB
2021-09-01,379.5899963378906,384.3299865722656,378.80999755859375,382.04998779296875,FB
2021-08-31,379.95001220703125,382.760009765625,378.79998779296875,379.3800048828125,FB
2021-08-30,372.55999755859375,381.489990234375,370.5199890136719,380.6600036621094,FB
2021-08-27,365.1000061035156,373.739990234375,364.0799865722656,372.6300048828125,FB
2021-08-26,368.3800048828125,369.44000244140625,364.1300048828125,364.3800048828125,FB
2021-08-25,365.6000061035156,370.8599853515625,365.3999938964844,368.3900146484375,FB
2021-08-24,363.6600036621094,367.9599914550781,361.8399963378906,365.510009765625,FB
2021-08-23,359.44000244140625,365.69000244140625,359.1000061035156,363.3500061035156,FB
2021-08-20,354.6000061035156,359.989990234375,353.30999755859375,359.3699951171875,FB
2021-08-19,351.3500061035156,357.57000732421875,351,355.1199951171875,FB
2021-08-18,356.25,359.8599853515625,355.1499938964844,355.45001220703125,FB
2021-08-17,362.9800109863281,364.6700134277344,355.07000732421875,358.45001220703125,FB
2021-08-16,362.5199890136719,366.95001220703125,357.3800048828125,366.55999755859375,FB
2021-08-13,362.9700012207031,364.6600036621094,361.4800109863281,363.17999267578125,FB
2021-08-12,358.45001220703125,363,357.1099853515625,362.6499938964844,FB
2021-08-11,362.1000061035156,362.3599853515625,357.80999755859375,359.9599914550781,FB
2021-08-10,361.8299865722656,364.1000061035156,359.0400085449219,361.1300048828125,FB
2021-08-09,363.760009765625,365.7799987792969,360.75,361.6099853515625,FB
2021-08-06,361.3999938964844,365.1499938964844,361.3999938964844,363.510009765625,FB
2021-08-05,359.6400146484375,363.8999938964844,356.8999938964844,362.9700012207031,FB
2021-08-04,352.4200134277344,360.4800109863281,351.510009765625,358.9200134277344,FB
2021-08-03,352.7300109863281,353.7699890136719,347.70001220703125,351.239990234375,FB
2021-08-02,358.1000061035156,359.3999938964844,350.739990234375,351.95001220703125,FB
2021-07-30,354,360.7300109863281,352.94000244140625,356.29998779296875,FB
2021-07-29,361,365.5199890136719,356.739990234375,358.32000732421875,FB
2021-07-28,374.55999755859375,377.54998779296875,366.92999267578125,373.2799987792969,FB
2021-07-27,371.9100036621094,373.1499938964844,364.54998779296875,367.80999755859375,FB
2021-07-26,369.5799865722656,374.44000244140625,368.2200012207031,372.4599914550781,FB
2021-07-23,360.9100036621094,375.3299865722656,357.19000244140625,369.7900085449219,FB
2021-07-22,346.67999267578125,351.5400085449219,345.2099914550781,351.19000244140625,FB
2021-07-21,341.5,346.5199890136719,341.25,346.2300109863281,FB
2021-07-20,338.79998779296875,343.45001220703125,334.5,341.6600036621094,FB
2021-07-19,337.57000732421875,339.7900085449219,334.5400085449219,336.95001220703125,FB
2021-07-16,344.9100036621094,345.989990234375,340.1400146484375,341.1600036621094,FB
2021-07-15,349.2300109863281,349.2300109863281,340.2200012207031,344.4599914550781,FB
2021-07-14,354.55999755859375,355.20001220703125,346.7300109863281,347.6300048828125,FB
2021-07-13,351.5,358.489990234375,348.79998779296875,352.0899963378906,FB
2021-07-12,351.2300109863281,354.19000244140625,349.6400146484375,353.1600036621094,FB
2021-07-09,345.32000732421875,350.7099914550781,345.2699890136719,350.4200134277344,FB
2021-07-08,345.7300109863281,348.3299865722656,342.55999755859375,345.6499938964844,FB
2021-07-07,355.260009765625,356.489990234375,350,350.489990234375,FB
2021-07-06,356.5,358.7900085449219,349.17999267578125,352.7799987792969,FB
2021-07-02,355.1000061035156,356.44000244140625,352.6199951171875,354.70001220703125,FB
2021-07-01,346.82000732421875,354.6700134277344,346.5,354.3900146484375,FB
2021-06-30,352.1700134277344,352.9200134277344,347.1700134277344,347.7099914550781,FB
2021-06-29,356.2699890136719,356.739990234375,349.04998779296875,351.8900146484375,FB
2021-06-28,342.4599914550781,358.1400146484375,341.7699890136719,355.6400146484375,FB
2021-06-25,342.5899963378906,344.1199951171875,339.67999267578125,341.3699951171875,FB
2021-06-24,341.8500061035156,344.8999938964844,341.7900085449219,343.17999267578125,FB
2021-06-23,339.3500061035156,343.4200134277344,338.20001220703125,340.5899963378906,FB
2021-06-22,332.69000244140625,339.9200134277344,332.6000061035156,339.0299987792969,FB
2021-06-21,331.0899963378906,332.9200134277344,327.6499938964844,332.2900085449219,FB
2021-06-18,334.5299987792969,336.1499938964844,329,329.6600036621094,FB
2021-06-17,330.489990234375,337.9800109863281,330.1499938964844,336.510009765625,FB
2021-06-16,336.70001220703125,337.54998779296875,328.7200012207031,331.0799865722656,FB
2021-06-15,336.989990234375,339.9200134277344,335.0299987792969,336.75,FB
2021-06-14,331.8999938964844,336.82000732421875,329.80999755859375,336.7699890136719,FB
2021-06-11,332.5799865722656,332.8299865722656,328.92999267578125,331.260009765625,FB
2021-06-10,330.7900085449219,333.94000244140625,328.54998779296875,332.4599914550781,FB
2021-06-09,335.739990234375,336.79998779296875,330,330.25,FB
2021-06-08,336.70001220703125,338.29998779296875,332.239990234375,333.67999267578125,FB
2021-06-07,329.4800109863281,337.69000244140625,328.92999267578125,336.5799865722656,FB
2021-06-04,325.8999938964844,332.4599914550781,325.17999267578125,330.3500061035156,FB
2021-06-03,325.7799987792969,327.3800048828125,323.4800109863281,326.0400085449219,FB
2021-06-02,330.3800048828125,331.8699951171875,327.1199951171875,329.1499938964844,FB
2021-06-01,330.1499938964844,331.4200134277344,326.6400146484375,329.1300048828125,FB
2021-05-28,331,332.8699951171875,328.3299865722656,328.7300109863281,FB
2021-05-27,328,333.7799987792969,326.760009765625,332.75,FB
2021-05-26,328.3500061035156,329.8299865722656,325.82000732421875,327.6600036621094,FB
2021-05-25,327.0799865722656,329.17999267578125,324.79998779296875,327.7900085449219,FB
2021-05-24,318.2099914550781,325.95001220703125,318.0299987792969,324.6300048828125,FB
2021-05-21,319.2900085449219,319.92999267578125,315.80999755859375,316.2300109863281,FB
2021-05-20,313.5799865722656,319.25,313.1600036621094,318.6099853515625,FB
2021-05-19,304.19000244140625,314.6600036621094,303.57000732421875,313.5899963378906,FB
2021-05-18,315.5899963378906,316.5,309.80999755859375,309.9599914550781,FB
2021-05-17,313.54998779296875,315.67999267578125,311.5799865722656,315.4599914550781,FB
2021-05-14,309.5400085449219,316.8500061035156,309.0799865722656,315.94000244140625,FB
2021-05-13,306.0799865722656,308.8599853515625,302.7699890136719,305.260009765625,FB
2021-05-12,301.1300048828125,304.9599914550781,298.19000244140625,302.54998779296875,FB
2021-05-11,300.75,306.8399963378906,299.69000244140625,306.5299987792969,FB
2021-05-10,314.3500061035156,314.5799865722656,304.8299865722656,305.9700012207031,FB
2021-05-07,322.3800048828125,322.94000244140625,318.75,319.0799865722656,FB
2021-05-06,314.5199890136719,320.239990234375,313.2699890136719,320.0199890136719,FB
2021-05-05,318.19000244140625,321.05999755859375,314.489990234375,315.0199890136719,FB
2021-05-04,320.0199890136719,322.19000244140625,313.1199951171875,318.3599853515625,FB
2021-05-03,326.1700134277344,328.54998779296875,321.8399963378906,322.5799865722656,FB
2021-04-30,326.1400146484375,329.82000732421875,324.5,325.0799865722656,FB
2021-04-29,330.1199951171875,331.80999755859375,321.6099853515625,329.510009765625,FB
2021-04-28,307.3599853515625,310.9200134277344,305.3699951171875,307.1000061035156,FB
2021-04-27,304.2799987792969,305.3399963378906,301.1099853515625,303.57000732421875,FB
2021-04-26,303.3399963378906,305.79998779296875,301.55999755859375,303.0400085449219,FB
2021-04-23,298.760009765625,302.5899963378906,297.1499938964844,301.1300048828125,FB
2021-04-22,301.3299865722656,302.9200134277344,296.0400085449219,296.5199890136719,FB
2021-04-21,301.95001220703125,301.9800109863281,297.3900146484375,301.4700012207031,FB
2021-04-20,301.989990234375,305.1000061035156,297.2099914550781,302.6499938964844,FB
2021-04-19,305.010009765625,307.70001220703125,300.55999755859375,302.239990234375,FB
2021-04-16,308.1700134277344,308.95001220703125,304.6099853515625,306.17999267578125,FB
2021-04-15,306.3399963378906,310.1400146484375,304.1000061035156,307.82000732421875,FB
2021-04-14,307.29998779296875,308.0299987792969,301.95001220703125,302.82000732421875,FB
2022-04-13,3000.3701171875,3120.5,2992,3110.820068359375,AMZN
2022-04-12,3073.85009765625,3101.97998046875,3007.659912109375,3015.75,AMZN
2022-04-11,3054.260009765625,3082.72998046875,3010.68994140625,3022.43994140625,AMZN
2022-04-08,3135,3147.3701171875,3084.6201171875,3089.2099609375,AMZN
2022-04-07,3168,3201.580078125,3090.22998046875,3155.68994140625,AMZN
2022-04-06,3233.010009765625,3244,3145.090087890625,3175.1201171875,AMZN
2022-04-05,3354.830078125,3362.2099609375,3265.320068359375,3281.10009765625,AMZN
2022-04-04,3282.5,3367.889892578125,3264.110107421875,3366.929931640625,AMZN
2022-04-01,3282.989990234375,3316.5400390625,3246.389892578125,3271.199951171875,AMZN
2022-03-31,3328.89990234375,3329.89990234375,3259.070068359375,3259.949951171875,AMZN
2022-03-30,3370.18994140625,3379.010009765625,3310,3326.02001953125,AMZN
2022-03-29,3407.679931640625,3416.6298828125,3357.3701171875,3386.300048828125,AMZN
2022-03-28,3299.5,3380.75,3298,3379.81005859375,AMZN
2022-03-25,3280,3307.3701171875,3245,3295.469970703125,AMZN
2022-03-24,3274.989990234375,3282.3701171875,3201,3272.989990234375,AMZN
2022-03-23,3274.10009765625,3327.39990234375,3253.739990234375,3268.159912109375,AMZN
2022-03-22,3236.110107421875,3323.340087890625,3233.97998046875,3297.780029296875,AMZN
2022-03-21,3222.419921875,3261.679931640625,3191.06005859375,3229.830078125,AMZN
2022-03-18,3136.260009765625,3231.8798828125,3120.219970703125,3225.010009765625,AMZN
2022-03-17,3052.81005859375,3149.969970703125,3042.800048828125,3144.780029296875,AMZN
2022-03-16,2970,3063,2947.070068359375,3062.080078125,AMZN
2022-03-15,2857,2959.699951171875,2840,2947.330078125,AMZN
2022-03-14,2919.6201171875,2949,2817.679931640625,2837.06005859375,AMZN
2022-03-11,2991.489990234375,2993.5,2907.3798828125,2910.489990234375,AMZN
2022-03-10,2913.699951171875,2973.489990234375,2879.56005859375,2936.35009765625,AMZN
2022-03-09,2790,2805,2736.56005859375,2785.580078125,AMZN
2022-03-08,2733.669921875,2813.989990234375,2671.449951171875,2720.2900390625,AMZN
2022-03-07,2908.8701171875,2921.889892578125,2748.330078125,2749.06005859375,AMZN
2022-03-04,2943.179931640625,2957,2876.139892578125,2912.820068359375,AMZN
2022-03-03,3070.6298828125,3078.580078125,2937.1201171875,2957.969970703125,AMZN
2022-03-02,3016.97998046875,3059.989990234375,2975,3041.050048828125,AMZN
2022-03-01,3054.64990234375,3081.97998046875,2999.5400390625,3022.840087890625,AMZN
2022-02-28,3048.5,3089,3017,3071.260009765625,AMZN
2022-02-25,3011,3079.800048828125,2984.27001953125,3075.77001953125,AMZN
2022-02-24,2796.75,3034.97998046875,2790,3027.159912109375,AMZN
2022-02-23,3033.010009765625,3035.260009765625,2893.02001953125,2896.5400390625,AMZN
2022-02-22,3009.570068359375,3059.64990234375,2969.7099609375,3003.949951171875,AMZN
2022-02-18,3109.989990234375,3109.989990234375,3017.860107421875,3052.030029296875,AMZN
2022-02-17,3162.919921875,3206.97998046875,3090,3093.050048828125,AMZN
2022-02-16,3115.81005859375,3176.679931640625,3094.68994140625,3162.010009765625,AMZN
2022-02-15,3152.110107421875,3160.139892578125,3092.75,3130.2099609375,AMZN
2022-02-14,3035.02001953125,3168.969970703125,3033,3103.340087890625,AMZN
2022-02-11,3162.68994140625,3180,3054.679931640625,3065.8701171875,AMZN
2022-02-10,3167,3214.330078125,3155,3180.070068359375,AMZN
2022-02-09,3257.469970703125,3276.68994140625,3205,3223.7900390625,AMZN
2022-02-08,3135.010009765625,3235.85009765625,3111.010009765625,3228.27001953125,AMZN
2022-02-07,3170.39990234375,3253.820068359375,3145,3158.7099609375,AMZN
2022-02-04,3112.1298828125,3224,3012.159912109375,3152.7900390625,AMZN
2022-02-03,2834.75,2884.949951171875,2766.659912109375,2776.909912109375,AMZN
2022-02-02,3101.010009765625,3101.5,2977.27001953125,3012.25,AMZN
2022-02-01,3000,3034.159912109375,2952.550048828125,3023.8701171875,AMZN
2022-01-31,2895,3007.2099609375,2886.010009765625,2991.469970703125,AMZN
2022-01-28,2817.2099609375,2879.9599609375,2758.590087890625,2879.56005859375,AMZN
2022-01-27,2816,2884.8701171875,2787,2792.75,AMZN
2022-01-26,2895,2903.699951171875,2746.3701171875,2777.449951171875,AMZN
2022-01-25,2844.85009765625,2872,2762.89990234375,2799.719970703125,AMZN
2022-01-24,2780,2898.89990234375,2707.0400390625,2890.8798828125,AMZN
2022-01-21,2999,3018,2841.409912109375,2852.860107421875,AMZN
2022-01-20,3135.320068359375,3160,3027.02001953125,3033.35009765625,AMZN
2022-01-19,3175.239990234375,3185,3125,3125.97998046875,AMZN
2022-01-18,3182.10009765625,3194.68994140625,3153.2900390625,3178.35009765625,AMZN
2022-01-14,3203,3245,3196.010009765625,3242.760009765625,AMZN
2022-01-13,3305.010009765625,3324.429931640625,3221.820068359375,3224.280029296875,AMZN
2022-01-12,3331.5,3337.56005859375,3288.340087890625,3304.139892578125,AMZN
2022-01-11,3230,3327,3214.030029296875,3307.239990234375,AMZN
2022-01-10,3211.7099609375,3233.22998046875,3126.090087890625,3229.719970703125,AMZN
2022-01-07,3276.780029296875,3304.8701171875,3240.6201171875,3251.080078125,AMZN
2022-01-06,3269.010009765625,3296,3238.739990234375,3265.080078125,AMZN
2022-01-05,3337.659912109375,3342.530029296875,3287.139892578125,3287.139892578125,AMZN
2022-01-04,3408.760009765625,3428,3326.989990234375,3350.43994140625,AMZN
2022-01-03,3351,3414.070068359375,3323.2099609375,3408.090087890625,AMZN
2021-12-31,3379.1201171875,3387,3331.169921875,3334.340087890625,AMZN
2021-12-30,3394,3417.760009765625,3370.47998046875,3372.889892578125,AMZN
2021-12-29,3416.800048828125,3424.239990234375,3372.010009765625,3384.02001953125,AMZN
2021-12-28,3403.64990234375,3443.52001953125,3382.7099609375,3413.219970703125,AMZN
2021-12-27,3420.739990234375,3458.860107421875,3384.31005859375,3393.389892578125,AMZN
2021-12-23,3408.56005859375,3439.5,3403,3421.3701171875,AMZN
2021-12-22,3385.39990234375,3441,3370.010009765625,3420.739990234375,AMZN
2021-12-21,3357.010009765625,3414.330078125,3312.949951171875,3408.340087890625,AMZN
2021-12-20,3337,3357.489990234375,3312,3341.580078125,AMZN
2021-12-17,3354.2099609375,3417.969970703125,3312.27001953125,3400.35009765625,AMZN
2021-12-16,3467.3701171875,3483.320068359375,3363.2099609375,3377.419921875,AMZN
2021-12-15,3371.9599609375,3472,3303.89990234375,3466.300048828125,AMZN
2021-12-14,3351,3389.97998046875,3328.800048828125,3381.830078125,AMZN
2021-12-13,3440,3442,3382.60009765625,3391.35009765625,AMZN
2021-12-10,3508.340087890625,3518.5400390625,3410,3444.239990234375,AMZN
2021-12-09,3515,3539.389892578125,3482.7900390625,3483.419921875,AMZN
2021-12-08,3523.010009765625,3543.60009765625,3495.010009765625,3523.159912109375,AMZN
2021-12-07,3492,3549.989990234375,3466.68994140625,3523.2900390625,AMZN
2021-12-06,3393,3473.909912109375,3338.68994140625,3427.3701171875,AMZN
2021-12-03,3455,3469.8701171875,3338.60009765625,3389.7900390625,AMZN
2021-12-02,3460,3492.699951171875,3423.75,3437.360107421875,AMZN
2021-12-01,3545,3559.8798828125,3441.60009765625,3443.719970703125,AMZN
2021-11-30,3563.5,3585.77001953125,3492.010009765625,3507.070068359375,AMZN
2021-11-29,3547.639892578125,3596,3531.5,3561.570068359375,AMZN
2021-11-26,3602.10009765625,3633.5,3504.14990234375,3504.56005859375,AMZN
2021-11-24,3562.669921875,3613.639892578125,3536.85009765625,3580.409912109375,AMZN
2021-11-23,3585.0400390625,3621.050048828125,3527.7099609375,3580.0400390625,AMZN
2021-11-22,3676.3798828125,3713.4599609375,3567.5,3572.570068359375,AMZN
2021-11-19,3712.68994140625,3762.14990234375,3675.719970703125,3676.570068359375,AMZN
2021-11-18,3566.35009765625,3704.199951171875,3561,3696.06005859375,AMZN
2021-11-17,3564.719970703125,3587.25,3545.35009765625,3549,AMZN
2021-11-16,3539,3576.5,3525.14990234375,3540.699951171875,AMZN
2021-11-15,3537,3593.8798828125,3525.81005859375,3545.679931640625,AMZN
2021-11-12,3485,3540.72998046875,3447.050048828125,3525.14990234375,AMZN
2021-11-11,3513,3543.239990234375,3467.469970703125,3472.5,AMZN
2021-11-10,3563.8701171875,3605.449951171875,3463.090087890625,3482.050048828125,AMZN
2021-11-09,3515.25,3593.77001953125,3501.429931640625,3576.22998046875,AMZN
2021-11-08,3523.239990234375,3579,3487.860107421875,3488.97998046875,AMZN
2021-11-05,3477,3566.25,3476.97998046875,3518.989990234375,AMZN
2021-11-04,3370,3498.6298828125,3365,3477,AMZN
2021-11-03,3309,3394.919921875,3297.52001953125,3384,AMZN
2021-11-02,3315.010009765625,3331.1201171875,3283.550048828125,3312.75,AMZN
2021-11-01,3361.800048828125,3375.860107421875,3292.02001953125,3318.110107421875,AMZN
2021-10-29,3300.02001953125,3374.820068359375,3273.320068359375,3372.429931640625,AMZN
2021-10-28,3402.10009765625,3479,3386,3446.570068359375,AMZN
2021-10-27,3388,3437,3371.449951171875,3392.489990234375,AMZN
2021-10-26,3349.510009765625,3416.1201171875,3343.97998046875,3376.070068359375,AMZN
2021-10-25,3335,3347.800048828125,3297.699951171875,3320.3701171875,AMZN
2021-10-22,3421,3429.840087890625,3331.300048828125,3335.550048828125,AMZN
2021-10-21,3414.25,3440.280029296875,3403,3435.010009765625,AMZN
2021-10-20,3452.659912109375,3462.860107421875,3400.3701171875,3415.06005859375,AMZN
2021-10-19,3434.2900390625,3454.68994140625,3422,3444.14990234375,AMZN
2021-10-18,3388.360107421875,3449.169921875,3385.10009765625,3446.739990234375,AMZN
2021-10-15,3311.419921875,3410.419921875,3304,3409.02001953125,AMZN
2021-10-14,3302.449951171875,3312.60009765625,3290.780029296875,3299.860107421875,AMZN
2021-10-13,3269.7099609375,3288.3798828125,3261.090087890625,3284.280029296875,AMZN
2021-10-12,3257,3267.530029296875,3236.280029296875,3247.330078125,AMZN
2021-10-11,3275,3292.590087890625,3238.10009765625,3246.300048828125,AMZN
2021-10-08,3317,3321.429931640625,3288.199951171875,3288.6201171875,AMZN
2021-10-07,3291.5400390625,3325.75,3283.06005859375,3302.429931640625,AMZN
2021-10-06,3213.530029296875,3264.340087890625,3198.6201171875,3262.010009765625,AMZN
2021-10-05,3204.5,3260.72998046875,3202.4599609375,3221,AMZN
2021-10-04,3279.389892578125,3279.989990234375,3176.25,3189.780029296875,AMZN
2021-10-01,3289.010009765625,3309.169921875,3255.93994140625,3283.260009765625,AMZN
2021-09-30,3316,3327.85009765625,3273.989990234375,3285.0400390625,AMZN
2021-09-29,3322.110107421875,3351.300048828125,3297.8701171875,3301.1201171875,AMZN
2021-09-28,3357.7099609375,3369.18994140625,3290.10009765625,3315.9599609375,AMZN
2021-09-27,3371.5,3415.570068359375,3339.610107421875,3405.800048828125,AMZN
2021-09-24,3402.010009765625,3429.260009765625,3393.39990234375,3425.52001953125,AMZN
2021-09-23,3380.050048828125,3428.9599609375,3380.050048828125,3416,AMZN
2021-09-22,3351,3389,3341.050048828125,3380.050048828125,AMZN
2021-09-21,3375,3379.699951171875,3332.389892578125,3343.6298828125,AMZN
2021-09-20,3396,3419,3305.010009765625,3355.72998046875,AMZN
2021-09-17,3488.409912109375,3497.409912109375,3452.1298828125,3462.52001953125,AMZN
2021-09-16,3459.9599609375,3492.550048828125,3446.139892578125,3488.239990234375,AMZN
2021-09-15,3442.52001953125,3485.419921875,3402.010009765625,3475.7900390625,AMZN
2021-09-14,3475.550048828125,3486.81005859375,3437.7099609375,3450,AMZN
2021-09-13,3482.800048828125,3497.9599609375,3438,3457.169921875,AMZN
2021-09-10,3501.830078125,3508.449951171875,3462.909912109375,3469.14990234375,AMZN
2021-09-09,3526.02001953125,3549.989990234375,3480.3701171875,3484.159912109375,AMZN
2021-09-08,3511.64990234375,3545.6298828125,3495.669921875,3525.5,AMZN
2021-09-07,3478,3528.090087890625,3476.93994140625,3509.2900390625,AMZN
2021-09-03,3452,3482.669921875,3436.43994140625,3478.050048828125,AMZN
2021-09-02,3494.760009765625,3511.9599609375,3455,3463.1201171875,AMZN
2021-09-01,3496.39990234375,3527,3475.239990234375,3479,AMZN
2021-08-31,3424.800048828125,3472.580078125,3395.590087890625,3470.7900390625,AMZN
2021-08-30,3357.429931640625,3445,3355.219970703125,3421.570068359375,AMZN
2021-08-27,3333.22998046875,3352.320068359375,3313.75,3349.6298828125,AMZN
2021-08-26,3299,3332,3296,3316,AMZN
2021-08-25,3309.8701171875,3321,3286.14990234375,3299.179931640625,AMZN
2021-08-24,3280,3315.489990234375,3274.580078125,3305.780029296875,AMZN
2021-08-23,3211.89990234375,3280.89990234375,3210.010009765625,3265.8701171875,AMZN
2021-08-20,3203.8701171875,3207.81005859375,3175.760009765625,3199.949951171875,AMZN
2021-08-19,3194.02001953125,3233,3182.4599609375,3187.75,AMZN
2021-08-18,3241.989990234375,3254.10009765625,3200,3201.219970703125,AMZN
2021-08-17,3277.5,3280.489990234375,3225.679931640625,3241.9599609375,AMZN
2021-08-16,3283,3300,3211.1298828125,3298.989990234375,AMZN
2021-08-13,3305.669921875,3306.070068359375,3283,3293.969970703125,AMZN
2021-08-12,3290,3314.510009765625,3269.669921875,3303.5,AMZN
2021-08-11,3331.449951171875,3337.699951171875,3277.7900390625,3292.110107421875,AMZN
2021-08-10,3345.010009765625,3358,3315,3320.679931640625,AMZN
2021-08-09,3343.610107421875,3354.8798828125,3328.52001953125,3341.8701171875,AMZN
2021-08-06,3375,3375,3329.0400390625,3344.93994140625,AMZN
2021-08-05,3356.219970703125,3389,3340.919921875,3375.989990234375,AMZN
2021-08-04,3379.35009765625,3388.8798828125,3345.56005859375,3354.719970703125,AMZN
